STN_NAME,DD,MONTH,YEAR,T,GGGG,DDD,FF,FMFM,VIS,WX_CODE,WEATHER,N,CL1,CL2,CL3,CL4,CL5,CL6,DB,DP,QFE,QFF,QNH,RRR
ADAMPUR,05,01,2024,1,1700,330,02,,2000,10,MIST,4,2620,3360,,,,, 09.4, 07.3,989.5,1019.5,1019.0,
ADAMPUR,05,01,2024,4,1730,320,02,,2000,10,MIST,3,1360,3070,,,,, 08.8, 07.5,989.5,1019.6,1019.1, 000.0
ADAMPUR,05,01,2024,1,1800,999,02,,1500,10,MIST,3,1360,3070,,,,, 08.2, 07.3,989.7,1019.8,1019.2,
ADAMPUR,05,01,2024,1,1830,999,01,,1500,10,MIST,3,3070,,,,,, 07.6, 06.7,990.2,1020.3,1019.6,
ADAMPUR,05,01,2024,1,1900,999,01,,1500,10,MIST,3,3070,,,,,, 06.6, 06.1,990.2,1020.4,1019.6,
ADAMPUR,05,01,2024,1,1930,320,02,,1000,10,MIST,3,3070,,,,,, 06.0, 05.5,990.2,1020.5,1019.7,
ADAMPUR,05,01,2024,1,2000,999,02,,0800,46,FOG,3,3070,,,,,, 06.0, 05.5,990.4,1020.6,1019.8,
ADAMPUR,05,01,2024,4,2030,999,01,,0600,46,FOG,2,2070,,,,,, 06.4, 05.9,990.4,1020.5,1019.8, 000.0
ADAMPUR,05,01,2024,1,2100,999,01,,0200,47,FOG,9,,,,,,, 05.6, 05.0,990.2,1020.6,1019.7,
ADAMPUR,05,01,2024,1,2200,999,01,,0000,47,FOG,9,,,,,,, 05.0, 04.4,990.5,1021.0,1020.0,
ADAMPUR,05,01,2024,1,2300,999,02,,0000,45,FOG,9,,,,,,, 05.2, 04.6,990.5,1020.8,1020.0,
ADAMPUR,05,01,2024,4,2330,999,02,,0000,45,FOG,9,,,,,,, 05.2, 04.6,990.5,1020.8,1020.0, 000.0
ADAMPUR,06,01,2024,1,0000,999,02,,0000,45,FOG,9,,,,,,, 05.4, 04.8,990.5,1020.6,1019.9,
ADAMPUR,06,01,2024,1,0100,340,03,,0000,45,FOG,9,,,,,,, 05.8, 05.2,990.7,1020.9,1020.1,
ADAMPUR,06,01,2024,1,0200,999,01,,0000,45,FOG,9,,,,,,, 05.8, 05.2,990.9,1021.1,1020.4,
ADAMPUR,06,01,2024,4,0230,000,00,,0000,45,FOG,9,,,,,,, 05.8, 05.2,990.9,1021.1,1020.3, 000.0
ADAMPUR,06,01,2024,1,0300,000,00,,0000,45,FOG,9,,,,,,, 06.4, 05.9,990.7,1021.0,1020.2,
ADAMPUR,06,01,2024,1,0400,000,00,,0000,45,FOG,9,,,,,,, 06.4, 05.9,990.7,1021.0,1020.2,
ADAMPUR,06,01,2024,1,0500,000,00,,0000,45,FOG,9,,,,,,, 05.8, 05.2,990.7,1020.9,1020.2,
ADAMPUR,06,01,2024,4,0530,000,00,,0000,45,FOG,9,,,,,,, 05.4, 04.8,990.7,1020.9,1020.2, 000.0
ADAMPUR,06,01,2024,1,0600,000,00,,0000,45,FOG,9,,,,,,, 05.8, 05.2,991.0,1021.2,1020.5,
ADAMPUR,06,01,2024,1,0630,000,00,,0000,45,FOG,9,,,,,,, 06.4, 05.9,991.2,1021.4,1020.7,
ADAMPUR,06,01,2024,1,0700,999,01,,0000,45,FOG,9,,,,,,, 07.0, 06.5,991.7,1021.9,1021.2,
ADAMPUR,06,01,2024,1,0730,999,02,,0000,45,FOG,9,,,,,,, 07.1, 06.5,992.0,1022.5,1021.8,
ADAMPUR,06,01,2024,1,0800,050,03,,0000,45,FOG,9,,,,,,, 07.0, 06.5,992.3,1022.6,1021.8,
ADAMPUR,06,01,2024,4,0830,999,02,,0050,43,FOG,9,,,,,,, 06.8, 06.3,993.0,1023.3,1022.5, 000.0
ADAMPUR,06,01,2024,1,0900,999,01,,0050,45,FOG,9,,,,,,, 06.8, 06.1,993.5,1023.8,1023.0,
ADAMPUR,06,01,2024,1,0930,999,02,,0100,45,FOG,9,,,,,,, 06.6, 06.0,993.7,1024.1,1023.3,
ADAMPUR,06,01,2024,1,1000,999,02,,0100,45,FOG,9,,,,,,, 06.8, 06.3,994.0,1024.3,1023.5,
ADAMPUR,06,01,2024,1,1030,999,01,,0100,45,FOG,9,,,,,,, 07.2, 06.7,994.0,1024.2,1023.5,
ADAMPUR,06,01,2024,1,1100,999,02,,0200,43,FOG,9,,,,,,, 07.4, 06.5,994.0,1023.9,1023.2,
ADAMPUR,06,01,2024,4,1130,999,01,,0200,45,FOG,9,,,,,,, 07.9, 07.2,993.2,1023.3,1022.7, 000.0
ADAMPUR,06,01,2024,1,1200,320,04,,0300,43,FOG,9,,,,,,, 08.0, 07.1,993.0,1023.1,1022.5,
ADAMPUR,06,01,2024,1,1230,320,03,,0500,43,FOG,9,,,,,,, 08.0, 07.1,992.6,1022.8,1022.1,
ADAMPUR,06,01,2024,1,1300,320,04,,0700,43,FOG,9,,,,,,, 08.1, 07.0,992.2,1022.3,1021.7,
ADAMPUR,06,01,2024,1,1330,320,04,,0800,43,FOG,9,,,,,,, 08.3, 07.2,991.9,1022.0,1021.4,
ADAMPUR,06,01,2024,1,1400,310,06,,0800,45,FOG,9,,,,,,, 08.3, 07.6,991.6,1021.7,1021.1,
ADAMPUR,06,01,2024,4,1430,320,05,,1000,10,MIST,9,,,,,,, 08.3, 07.6,991.3,1021.4,1020.8, 000.0
ADAMPUR,06,01,2024,1,1500,340,06,,1000,10,MIST,9,,,,,,, 08.5, 07.8,991.2,1021.3,1020.7,
ADAMPUR,06,01,2024,1,1530,340,07,,1300,10,MIST,9,,,,,,, 08.7, 08.0,991.2,1021.2,1020.6,
ADAMPUR,06,01,2024,1,1600,330,06,,1000,10,MIST,9,,,,,,, 08.8, 07.9,991.2,1021.1,1020.6,
ADAMPUR,06,01,2024,1,1630,350,06,,0900,47,FOG,9,,,,,,, 08.9, 08.3,991.0,1021.0,1020.4,
ADAMPUR,06,01,2024,2,1645,340,06,,0800,47,FOG,9,,,,,,, 08.9, 08.3,990.9,1020.9,1020.4,
ADAMPUR,06,01,2024,1,1700,360,04,,0600,47,FOG,9,,,,,,, 08.8, 07.9,990.9,1020.9,1020.3,
ADAMPUR,06,01,2024,4,1730,320,04,,0500,47,FOG,9,,,,,,, 08.5, 07.8,991.0,1021.1,1020.5, 000.0
ADAMPUR,06,01,2024,1,1800,350,06,,0500,45,FOG,9,,,,,,, 08.5, 07.8,991.2,1021.2,1020.6,
ADAMPUR,06,01,2024,1,1830,320,06,,0400,47,FOG,9,,,,,,, 08.5, 07.8,991.5,1021.5,1021.0,
ADAMPUR,06,01,2024,1,1900,330,06,,0400,45,FOG,9,,,,,,, 08.3, 07.6,991.5,1021.6,1021.1,
ADAMPUR,06,01,2024,1,1930,340,05,,0200,47,FOG,9,,,,,,, 08.3, 07.6,991.7,1021.8,1021.3,
ADAMPUR,06,01,2024,1,2000,320,04,,0200,45,FOG,9,,,,,,, 07.9, 07.2,991.7,1021.8,1021.2,
ADAMPUR,06,01,2024,4,2030,320,03,,0100,47,FOG,9,,,,,,, 08.0, 07.3,991.7,1021.9,1021.3, 000.0
ADAMPUR,06,01,2024,1,2100,340,04,,0000,47,FOG,9,,,,,,, 07.7, 07.2,991.9,1022.1,1021.4,
ADAMPUR,06,01,2024,1,2130,350,03,,0000,45,FOG,9,,,,,,, 07.7, 07.2,991.9,1022.0,1021.4,
ADAMPUR,06,01,2024,1,2200,350,05,,0000,45,FOG,9,,,,,,, 07.6, 07.1,992.0,1022.1,1021.5,
ADAMPUR,06,01,2024,1,2230,320,04,,0000,45,FOG,9,,,,,,, 07.4, 06.9,991.9,1022.0,1021.4,
ADAMPUR,06,01,2024,1,2300,330,04,,0000,45,FOG,9,,,,,,, 07.2, 06.7,991.7,1021.9,1021.2,
ADAMPUR,06,01,2024,4,2330,320,05,,0000,45,FOG,9,,,,,,, 06.9, 06.4,991.7,1021.9,1021.2, 000.0
ADAMPUR,07,01,2024,1,0000,360,03,,0000,45,FOG,9,,,,,,, 06.9, 06.4,991.7,1022.0,1021.3,
ADAMPUR,07,01,2024,1,0030,360,04,,0000,45,FOG,9,,,,,,, 06.8, 06.6,991.6,1021.9,1021.1,
ADAMPUR,07,01,2024,1,0100,360,04,,0000,45,FOG,9,,,,,,, 06.7, 06.2,991.5,1021.8,1021.0,
ADAMPUR,07,01,2024,1,0130,999,02,,0000,45,FOG,9,,,,,,, 06.7, 06.2,991.5,1021.7,1021.0,
ADAMPUR,07,01,2024,1,0200,999,02,,0000,45,FOG,9,,,,,,, 06.6, 06.1,991.5,1021.7,1021.0,
ADAMPUR,07,01,2024,4,0230,320,03,,0000,45,FOG,9,,,,,,, 06.6, 06.1,991.5,1021.7,1021.0, 000.0
ADAMPUR,07,01,2024,1,0300,310,03,,0000,45,FOG,9,,,,,,, 06.2, 05.9,991.7,1022.0,1021.2,
ADAMPUR,07,01,2024,1,0330,300,03,,0000,45,FOG,9,,,,,,, 06.2, 05.9,991.7,1022.0,1021.2,
ADAMPUR,07,01,2024,1,0400,330,04,,0000,45,FOG,9,,,,,,, 06.2, 05.7,991.4,1021.7,1020.8,
ADAMPUR,07,01,2024,1,0430,360,03,,0000,45,FOG,9,,,,,,, 06.2, 05.7,991.4,1021.7,1020.8,
ADAMPUR,07,01,2024,1,0500,350,04,,0000,45,FOG,9,,,,,,, 06.0, 05.7,991.2,1021.5,1020.6,
ADAMPUR,07,01,2024,4,0530,360,03,,0000,45,FOG,9,,,,,,, 06.0, 05.7,991.2,1021.5,1020.6, 000.0
ADAMPUR,07,01,2024,1,0600,320,03,,0000,45,FOG,9,,,,,,, 06.0, 05.7,991.4,1021.7,1020.8,
ADAMPUR,07,01,2024,1,0630,999,02,,0000,45,FOG,9,,,,,,, 05.8, 05.2,991.7,1022.0,1021.2,
ADAMPUR,07,01,2024,1,0700,330,03,,0000,45,FOG,9,,,,,,, 05.8, 05.2,992.0,1022.3,1021.5,
ADAMPUR,07,01,2024,1,0730,320,03,,0000,45,FOG,9,,,,,,, 05.8, 05.2,992.2,1022.5,1021.7,
ADAMPUR,07,01,2024,1,0800,999,02,,0000,45,FOG,9,,,,,,, 05.8, 05.2,992.7,1023.0,1022.2,
ADAMPUR,07,01,2024,4,0830,999,01,,0000,45,FOG,9,,,,,,, 06.0, 05.5,993.0,1023.3,1022.5, 000.0
ADAMPUR,07,01,2024,1,0900,999,01,,0050,43,FOG,9,,,,,,, 06.0, 05.5,993.7,1024.1,1023.2,
ADAMPUR,07,01,2024,1,0930,999,02,,0100,43,FOG,9,,,,,,, 06.2, 05.7,994.5,1024.9,1024.0,
ADAMPUR,07,01,2024,1,1000,270,03,,0200,43,FOG,9,,,,,,, 06.2, 05.7,994.7,1025.2,1024.3,
ADAMPUR,07,01,2024,1,1030,999,01,,0300,43,FOG,9,,,,,,, 06.2, 05.7,995.0,1025.5,1024.6,
ADAMPUR,07,01,2024,1,1100,999,01,,0500,43,FOG,9,,,,,,, 06.6, 06.1,995.0,1025.3,1024.5,
ADAMPUR,07,01,2024,4,1130,999,02,,0500,45,FOG,9,,,,,,, 06.8, 06.3,994.9,1025.2,1024.4, 000.0
ADAMPUR,07,01,2024,1,1200,999,01,,0600,43,FOG,9,,,,,,, 07.0, 06.5,994.5,1024.8,1024.0,
ADAMPUR,07,01,2024,1,1230,060,03,,0600,45,FOG,9,,,,,,, 07.2, 06.7,994.0,1024.2,1023.5,
ADAMPUR,07,01,2024,1,1300,999,01,,0800,43,FOG,9,,,,,,, 07.6, 06.7,993.5,1023.7,1023.0,
ADAMPUR,07,01,2024,1,1330,999,01,,1000,10,MIST,9,,,,,,, 08.0, 07.1,993.0,1023.3,1022.6,
ADAMPUR,07,01,2024,1,1400,999,01,,1000,10,MIST,9,,,,,,, 08.2, 07.3,992.9,1023.0,1022.4,
ADAMPUR,07,01,2024,4,1430,999,02,,1500,10,MIST,9,,,,,,, 08.0, 07.1,992.5,1022.7,1022.1, 000.0
ADAMPUR,07,01,2024,1,1500,999,02,,1500,10,MIST,9,,,,,,, 08.2, 07.3,992.2,1022.3,1021.7,
ADAMPUR,07,01,2024,1,1530,999,02,,1200,10,MIST,9,,,,,,, 08.0, 07.1,992.0,1022.2,1021.6,
ADAMPUR,07,01,2024,1,1600,999,01,,1200,10,MIST,9,,,,,,, 08.0, 07.1,991.7,1021.9,1021.3,
ADAMPUR,07,01,2024,1,1630,999,01,,1000,10,MIST,9,,,,,,, 08.0, 07.1,991.5,1021.7,1021.1,
ADAMPUR,07,01,2024,1,1700,999,02,,0800,11,SHALLOW FOG,9,,,,,,, 07.8, 06.9,991.2,1021.4,1020.7,
ADAMPUR,07,01,2024,4,1730,050,03,,0800,11,SHALLOW FOG,9,,,,,,, 07.6, 07.1,991.2,1021.3,1020.6, 000.0
ADAMPUR,07,01,2024,1,1800,999,01,,0800,47,FOG,9,,,,,,, 07.6, 07.1,991.2,1021.3,1020.5,
ADAMPUR,07,01,2024,1,1830,999,01,,0800,45,FOG,9,,,,,,, 07.6, 07.1,991.2,1021.3,1020.6,
ADAMPUR,07,01,2024,1,1900,999,02,,0600,47,FOG,9,,,,,,, 07.6, 07.1,991.3,1021.5,1020.8,
ADAMPUR,07,01,2024,1,1930,999,02,,0600,45,FOG,9,,,,,,, 07.4, 06.9,991.5,1021.6,1021.0,
ADAMPUR,07,01,2024,1,2000,999,02,,0600,45,FOG,9,,,,,,, 07.3, 06.6,991.7,1022.0,1021.3,
ADAMPUR,07,01,2024,4,2030,999,02,,0600,45,FOG,9,,,,,,, 07.1, 06.4,991.7,1022.0,1021.3, 000.0
ADAMPUR,07,01,2024,1,2100,330,03,,0600,45,FOG,9,,,,,,, 07.4, 06.9,991.9,1022.1,1021.4,
ADAMPUR,07,01,2024,1,2130,010,03,,0600,45,FOG,9,,,,,,, 07.2, 06.7,991.9,1022.1,1021.4,
ADAMPUR,07,01,2024,1,2200,340,03,,0600,45,FOG,9,,,,,,, 07.0, 06.5,991.9,1022.1,1021.4,
ADAMPUR,07,01,2024,1,2230,350,03,,0400,45,FOG,9,,,,,,, 06.8, 06.3,992.0,1022.3,1021.5,
ADAMPUR,07,01,2024,1,2300,999,02,,0300,45,FOG,9,,,,,,, 06.8, 06.3,992.0,1022.3,1021.6,
ADAMPUR,07,01,2024,4,2330,340,03,,0300,45,FOG,9,,,,,,, 06.7, 06.0,992.1,1022.3,1021.6, 000.0
ADAMPUR,08,01,2024,1,0000,310,05,,0200,45,FOG,9,,,,,,, 06.7, 06.0,991.7,1022.0,1021.3,
ADAMPUR,08,01,2024,1,0030,350,04,,0200,45,FOG,9,,,,,,, 06.2, 05.7,991.7,1022.0,1021.2,
ADAMPUR,08,01,2024,1,0100,030,04,,0200,45,FOG,9,,,,,,, 06.0, 05.5,991.5,1021.9,1021.1,
ADAMPUR,08,01,2024,1,0130,350,04,,0100,45,FOG,9,,,,,,, 06.0, 05.5,991.5,1021.9,1021.1,
ADAMPUR,08,01,2024,1,0200,030,03,,0100,45,FOG,9,,,,,,, 05.9, 05.1,991.5,1021.8,1021.0,
ADAMPUR,08,01,2024,4,0230,999,02,,0100,45,FOG,9,,,,,,, 05.9, 05.1,991.5,1021.8,1021.0, 000.0
ADAMPUR,08,01,2024,1,0300,999,02,,0000,47,FOG,9,,,,,,, 05.9, 05.4,991.2,1021.6,1020.7,
ADAMPUR,08,01,2024,1,0330,999,02,,0000,45,FOG,9,,,,,,, 05.7, 05.1,991.4,1021.7,1020.8,
ADAMPUR,08,01,2024,1,0400,020,03,,0000,45,FOG,9,,,,,,, 05.7, 05.1,991.3,1021.7,1020.8,
ADAMPUR,08,01,2024,1,0430,999,02,,0000,45,FOG,9,,,,,,, 05.6, 05.0,991.2,1021.5,1020.6,
ADAMPUR,08,01,2024,1,0500,999,02,,0000,45,FOG,9,,,,,,, 05.5, 04.9,991.2,1021.5,1020.6,
ADAMPUR,08,01,2024,4,0530,999,02,,0000,45,FOG,9,,,,,,, 05.3, 05.0,991.0,1021.4,1020.4, 000.0
ADAMPUR,08,01,2024,1,0600,330,03,,0000,45,FOG,9,,,,,,, 05.3, 05.0,991.3,1021.7,1020.8,
ADAMPUR,08,01,2024,1,0630,999,01,,0050,43,FOG,9,,,,,,, 05.0, 04.4,991.5,1022.0,1021.1,
ADAMPUR,08,01,2024,1,0700,999,01,,0100,43,FOG,9,,,,,,, 05.3, 04.7,991.7,1022.2,1021.3,
ADAMPUR,08,01,2024,1,0730,999,01,,0050,47,FOG,9,,,,,,, 05.2, 04.6,992.2,1022.7,1021.8,
ADAMPUR,08,01,2024,1,0800,999,01,,0050,45,FOG,9,,,,,,, 05.5, 04.9,992.8,1023.2,1022.3,
ADAMPUR,08,01,2024,4,0830,999,02,,0100,43,FOG,9,,,,,,, 05.5, 04.9,993.2,1023.6,1022.7, 000.0
ADAMPUR,08,01,2024,1,0900,999,02,,0100,43,FOG,9,,,,,,, 05.4, 04.8,993.6,1024.1,1023.1,
ADAMPUR,08,01,2024,1,0930,999,02,,0100,45,FOG,9,,,,,,, 05.5, 04.9,994.0,1024.5,1023.5,
ADAMPUR,08,01,2024,1,1000,999,01,,0200,43,FOG,9,,,,,,, 05.6, 05.0,994.5,1025.0,1024.1,
ADAMPUR,08,01,2024,1,1030,999,02,,0300,43,FOG,9,,,,,,, 05.9, 05.4,994.4,1024.8,1023.9,
ADAMPUR,08,01,2024,1,1100,999,01,,0400,43,FOG,9,,,,,,, 06.2, 05.7,994.4,1024.7,1023.9,
ADAMPUR,08,01,2024,4,1130,999,01,,0500,43,FOG,9,,,,,,, 06.4, 05.6,994.1,1024.5,1023.7, 000.0
ADAMPUR,08,01,2024,1,1200,160,03,,0800,43,FOG,9,,,,,,, 06.7, 05.7,994.0,1024.3,1023.5,
ADAMPUR,08,01,2024,1,1230,170,03,,1100,10,MIST,9,,,,,,, 07.2, 06.3,993.4,1023.6,1022.9,
ADAMPUR,08,01,2024,1,1300,999,02,,1200,10,MIST,9,,,,,,, 07.6, 06.2,993.2,1023.4,1022.7,
ADAMPUR,08,01,2024,1,1330,999,02,,1500,10,MIST,9,,,,,,, 07.5, 06.1,992.8,1023.0,1022.4,
ADAMPUR,08,01,2024,1,1400,999,02,,1500,10,MIST,9,,,,,,, 07.7, 06.6,992.5,1022.6,1022.0,
ADAMPUR,08,01,2024,4,1430,999,02,,1500,10,MIST,9,,,,,,, 07.8, 06.4,992.4,1022.5,1021.9, 000.0
ADAMPUR,08,01,2024,1,1500,999,02,,1500,10,MIST,9,,,,,,, 08.4, 06.6,992.0,1022.0,1021.5,
ADAMPUR,08,01,2024,1,1530,999,01,,1800,10,MIST,6,3615,5359,,,,, 09.0, 06.8,991.5,1021.4,1021.0,
ADAMPUR,08,01,2024,3,1545,999,02,,2000,10,MIST,6,3615,5359,,,,, 09.0, 06.8,991.3,1021.2,1020.8,
ADAMPUR,08,01,2024,1,1600,999,02,,2000,10,MIST,6,3615,5359,,,,, 09.0, 06.8,991.0,1020.8,1020.4,
ADAMPUR,08,01,2024,1,1630,999,02,,2000,10,MIST,5,2620,5359,,,,, 09.2, 07.0,990.7,1020.5,1020.1,
ADAMPUR,08,01,2024,1,1700,999,02,,2000,10,MIST,6,3620,5359,,,,, 08.8, 07.6,990.5,1020.4,1019.9,
ADAMPUR,08,01,2024,4,1730,999,01,,1500,10,MIST,5,3620,4359,,,,, 08.4, 07.5,990.5,1020.6,1020.0, 000.0
ADAMPUR,08,01,2024,1,1800,999,01,,1400,10,MIST,9,,,,,,, 08.0, 07.1,990.7,1020.7,1020.1,
ADAMPUR,08,01,2024,1,1830,999,01,,1200,10,MIST,9,,,,,,, 08.0, 07.1,990.9,1020.9,1020.3,
ADAMPUR,08,01,2024,1,1900,999,01,,1200,10,MIST,9,,,,,,, 08.0, 07.1,991.0,1021.0,1020.4,
ADAMPUR,08,01,2024,1,1930,999,01,,1200,10,MIST,9,,,,,,, 08.0, 07.1,991.1,1021.2,1020.6,
ADAMPUR,08,01,2024,1,2000,999,02,,1200,10,MIST,9,,,,,,, 07.8, 06.9,991.4,1021.4,1020.8,
ADAMPUR,08,01,2024,4,2030,000,00,,1200,10,MIST,9,,,,,,, 07.8, 06.9,991.5,1021.5,1021.0, 000.0
ADAMPUR,08,01,2024,1,2100,999,02,,1000,10,MIST,9,,,,,,, 07.6, 06.7,991.7,1021.8,1021.2,
ADAMPUR,08,01,2024,1,2130,999,02,,0800,45,FOG,9,,,,,,, 07.6, 06.7,991.9,1022.0,1021.4,
ADAMPUR,08,01,2024,1,2200,999,01,,0800,45,FOG,9,,,,,,, 07.6, 06.7,992.0,1022.2,1021.5,
ADAMPUR,08,01,2024,1,2230,999,01,,0600,45,FOG,9,,,,,,, 07.4, 06.5,991.9,1022.0,1021.4,
ADAMPUR,08,01,2024,1,2300,999,02,,0400,45,FOG,9,,,,,,, 07.4, 06.5,991.9,1022.0,1021.4,
ADAMPUR,08,01,2024,4,2330,999,01,,0400,45,FOG,9,,,,,,, 07.2, 06.7,992.0,1022.1,1021.5, 000.0
ADAMPUR,09,01,2024,1,0000,999,01,,0400,45,FOG,9,,,,,,, 07.2, 06.7,991.9,1022.1,1021.4,
ADAMPUR,09,01,2024,1,0030,999,01,,0200,47,FOG,9,,,,,,, 07.0, 06.5,991.9,1022.1,1021.4,
ADAMPUR,09,01,2024,1,0100,999,01,,0200,45,FOG,9,,,,,,, 07.0, 06.5,991.7,1021.9,1021.2,
ADAMPUR,09,01,2024,1,0130,999,01,,0200,45,FOG,9,,,,,,, 06.8, 06.3,991.5,1021.6,1021.0,
ADAMPUR,09,01,2024,1,0200,999,02,,0100,47,FOG,9,,,,,,, 06.8, 06.3,991.7,1021.9,1021.3,
ADAMPUR,09,01,2024,4,0230,999,02,,0100,45,FOG,9,,,,,,, 06.8, 05.8,991.7,1021.8,1021.2, 000.0
ADAMPUR,09,01,2024,1,0300,999,01,,0000,45,FOG,9,,,,,,, 06.6, 05.6,991.9,1022.0,1021.4,
ADAMPUR,09,01,2024,1,0330,999,01,,0000,47,FOG,9,,,,,,, 06.6, 05.6,991.5,1021.6,1021.0,
ADAMPUR,09,01,2024,1,0400,999,01,,0000,47,FOG,9,,,,,,, 06.4, 05.4,991.2,1021.4,1020.7,
ADAMPUR,09,01,2024,1,0430,999,01,,0000,45,FOG,9,,,,,,, 06.2, 05.2,991.1,1021.2,1020.5,
ADAMPUR,09,01,2024,1,0500,999,01,,0000,45,FOG,9,,,,,,, 06.2, 05.2,991.0,1021.1,1020.4,
ADAMPUR,09,01,2024,4,0530,999,01,,0000,45,FOG,9,,,,,,, 06.0, 05.0,991.2,1021.4,1020.7, 000.0
ADAMPUR,09,01,2024,1,0600,999,01,,0000,45,FOG,9,,,,,,, 06.2, 05.2,991.5,1021.6,1021.0,
ADAMPUR,09,01,2024,1,0630,999,01,,0000,45,FOG,9,,,,,,, 06.6, 05.6,991.5,1021.0,1021.0,
ADAMPUR,09,01,2024,1,0700,999,01,,0300,43,FOG,9,,,,,,, 07.0, 06.0,991.5,1021.7,1021.1,
ADAMPUR,09,01,2024,1,0730,999,02,,0400,43,FOG,9,,,,,,, 07.3, 06.6,992.0,1022.1,1021.5,
ADAMPUR,09,01,2024,1,0800,999,02,,0600,43,FOG,9,,,,,,, 07.3, 06.6,992.1,1022.3,1021.7,
ADAMPUR,09,01,2024,4,0830,270,03,,0800,43,FOG,9,,,,,,, 07.6, 07.1,992.7,1022.8,1022.2, 000.0
ADAMPUR,09,01,2024,1,0900,260,03,,1200,10,MIST,9,,,,,,, 07.8, 06.9,993.0,1023.1,1022.5,
ADAMPUR,09,01,2024,1,0930,999,02,,1200,10,MIST,9,,,,,,, 08.2, 07.3,993.3,1022.9,1023.5,
ADAMPUR,09,01,2024,1,1000,999,02,,1500,10,MIST,9,,,,,,, 08.4, 07.5,993.9,1024.0,1023.4,
ADAMPUR,09,01,2024,1,1030,280,03,,1500,10,MIST,9,,,,,,, 08.4, 07.5,994.2,1024.2,1023.7,
ADAMPUR,09,01,2024,1,1100,999,02,,1800,10,MIST,9,,,,,,, 08.8, 07.9,994.2,1024.2,1023.7,
ADAMPUR,09,01,2024,4,1130,320,03,,1800,10,MIST,9,,,,,,, 08.8, 07.9,994.2,1024.2,1023.7, 000.0
ADAMPUR,09,01,2024,1,1200,340,03,,1800,10,MIST,9,,,,,,, 08.8, 07.7,993.6,1023.6,1023.1,
ADAMPUR,09,01,2024,1,1230,340,04,,1800,10,MIST,9,,,,,,, 09.0, 08.1,993.2,1023.2,1022.8,
ADAMPUR,09,01,2024,1,1300,340,03,,1800,10,MIST,9,,,,,,, 09.2, 08.4,993.0,1022.9,1022.5,
ADAMPUR,09,01,2024,1,1330,999,02,,2000,10,MIST,9,,,,,,, 09.4, 08.6,992.5,1022.5,1022.1,
ADAMPUR,09,01,2024,1,1400,280,03,,2000,10,MIST,9,,,,,,, 09.7, 09.0,992.4,1022.2,1021.9,
ADAMPUR,09,01,2024,4,1430,999,01,,2200,10,MIST,9,,,,,,, 10.0, 09.1,992.2,1022.0,1021.7, 000.0
ADAMPUR,09,01,2024,1,1500,999,02,,2200,10,MIST,9,,,,,,, 10.1, 09.2,992.2,1022.0,1021.7,
ADAMPUR,09,01,2024,1,1530,999,02,,2200,10,MIST,9,,,,,,, 10.1, 09.2,991.9,1021.7,1021.4,
ADAMPUR,09,01,2024,1,1600,999,02,,2000,10,MIST,9,,,,,,, 10.1, 09.2,991.7,1021.5,1021.2,
ADAMPUR,09,01,2024,1,1630,999,02,,2000,10,MIST,9,,,,,,, 09.9, 09.0,991.7,1021.5,1021.2,
ADAMPUR,09,01,2024,1,1700,999,02,,1800,10,MIST,9,,,,,,, 09.7, 09.0,991.7,1021.5,1021.2,
ADAMPUR,09,01,2024,4,1730,999,02,,1500,10,MIST,9,,,,,,, 09.4, 08.6,991.9,1021.8,1021.4, 000.0
ADAMPUR,09,01,2024,1,1800,360,04,,1500,10,MIST,9,,,,,,, 09.3, 08.5,992.0,1022.0,1021.5,
ADAMPUR,09,01,2024,1,1830,310,04,,1500,10,MIST,9,,,,,,, 09.2, 08.6,992.3,1022.3,1021.9,
ADAMPUR,09,01,2024,1,1900,999,01,,1200,10,MIST,9,,,,,,, 09.0, 08.4,992.6,1022.6,1022.2,
ADAMPUR,09,01,2024,1,1930,330,05,,1200,10,MIST,9,,,,,,, 08.8, 08.2,992.7,1022.6,1022.2,
ADAMPUR,09,01,2024,1,2000,340,06,,1200,10,MIST,9,,,,,,, 08.7, 08.3,992.6,1022.6,1022.2,
ADAMPUR,09,01,2024,4,2030,360,05,,1200,10,MIST,9,,,,,,, 08.7, 08.3,992.7,1022.7,1022.2, 000.0
ADAMPUR,09,01,2024,1,2100,340,06,,1000,10,MIST,9,,,,,,, 08.7, 08.3,992.5,1022.6,1022.1,
ADAMPUR,09,01,2024,1,2130,010,03,,0800,12,SHALLOW FOG,9,,,,,,, 08.6, 08.0,992.6,1022.6,1022.1,
ADAMPUR,09,01,2024,1,2200,360,05,,0800,12,SHALLOW FOG,9,,,,,,, 08.5, 07.9,992.6,1022.6,1022.1,
ADAMPUR,09,01,2024,1,2230,350,05,,0800,47,FOG,9,,,,,,, 08.4, 07.6,992.4,1022.4,1021.9,
ADAMPUR,09,01,2024,1,2300,340,05,,0800,45,FOG,9,,,,,,, 08.3, 07.4,992.0,1022.0,1021.5,
ADAMPUR,09,01,2024,4,2330,340,04,,0800,45,FOG,9,,,,,,, 08.0, 06.8,991.5,1021.5,1021.0, 000.0
ADAMPUR,10,01,2024,1,0000,360,05,,0800,45,FOG,9,,,,,,, 07.8, 06.4,991.5,1021.6,1021.1,
ADAMPUR,10,01,2024,1,0030,330,05,,0600,47,FOG,9,,,,,,, 07.6, 06.1,991.5,1021.7,1021.1,
