STN_NAME,DD,MONTH,YEAR,T,GGGG,DDD,FF,FMFM,VIS,WX_CODE,WEATHER,N,CL1,CL2,CL3,CL4,CL5,CL6,DB,DP,QFE,QFF,QNH,RRR
GWALIOR,05,01,2024,1,0700,999,01,,0000,45,FOG,9,,,,,,, 08.1, 08.1,996.5,1019.4,1019.1,
GWALIOR,05,01,2024,1,0730,999,01,,0000,45,FOG,9,,,,,,, 09.1, 09.1,996.9,1019.8,1019.5,
GWALIOR,05,01,2024,1,0800,999,01,,0000,45,FOG,9,,,,,,, 08.8, 08.8,996.9,1019.8,1019.5,
GWALIOR,05,01,2024,4,0830,999,01,,0000,45,FOG,9,,,,,,, 09.2, 09.2,997.0,1020.0,1019.7, 000.0
GWALIOR,05,01,2024,1,0900,999,02,,0100,43,FOG,9,,,,,,, 09.9, 09.9,997.7,1020.6,1020.4,
GWALIOR,05,01,2024,1,0930,999,02,,0300,43,FOG,9,,,,,,, 10.6, 10.6,998.3,1021.1,1021.0,
GWALIOR,05,01,2024,1,1000,999,02,,0300,45,FOG,9,,,,,,, 11.0, 10.9,998.4,1021.2,1021.0,
GWALIOR,05,01,2024,1,1030,999,01,,0400,43,FOG,9,,,,,,, 11.9, 11.9,998.2,1021.0,1020.9,
GWALIOR,05,01,2024,1,1100,999,01,,0500,43,FOG,9,,,,,,, 12.8, 12.8,998.1,1020.7,1020.7,
GWALIOR,05,01,2024,4,1130,999,02,,0500,45,FOG,9,,,,,,, 13.4, 13.3,997.9,1020.4,1020.5, 000.0
GWALIOR,05,01,2024,1,1200,350,03,,0600,43,FOG,9,,,,,,, 14.2, 13.1,997.2,1019.6,1019.8,
GWALIOR,05,01,2024,1,1230,999,02,,0600,45,FOG,9,,,,,,, 14.3, 12.0,996.5,1019.0,1019.2,
GWALIOR,05,01,2024,1,1300,999,01,,0600,45,FOG,9,,,,,,, 14.7, 11.8,996.2,1018.6,1018.7,
GWALIOR,05,01,2024,1,1330,999,02,,0800,43,FOG,9,,,,,,, 15.3, 11.8,995.9,1018.2,1018.4,
GWALIOR,05,01,2024,1,1400,999,02,,0900,43,FOG,9,,,,,,, 16.1, 11.9,995.0,1017.4,1017.6,
GWALIOR,05,01,2024,4,1430,110,04,,1200,10,MIST,2,2620,,,,,, 16.2, 12.0,994.5,1016.8,1017.1, 000.0
GWALIOR,05,01,2024,1,1500,110,03,,1200,10,MIST,2,2620,,,,,, 16.4, 12.2,994.2,1016.5,1016.8,
GWALIOR,05,01,2024,1,1530,030,03,,1200,10,MIST,9,,,,,,, 16.2, 12.2,994.2,1016.4,1016.7,
GWALIOR,05,01,2024,1,1600,060,03,,1100,10,MIST,9,,,,,,, 16.0, 12.6,994.0,1016.3,1016.6,
GWALIOR,05,01,2024,1,1630,080,03,,0900,47,FOG,9,,,,,,, 15.8, 12.6,994.2,1016.5,1016.7,
GWALIOR,05,01,2024,1,1700,080,03,,0900,45,FOG,9,,,,,,, 15.7, 12.8,994.2,1016.6,1016.8,
GWALIOR,05,01,2024,4,1730,070,03,,0900,45,FOG,9,,,,,,, 15.6, 12.9,994.7,1017.0,1017.2, 000.0
GWALIOR,05,01,2024,1,1800,999,02,,0800,47,FOG,9,,,,,,, 15.3, 13.0,995.0,1017.3,1017.5,
GWALIOR,05,01,2024,1,1830,999,02,,0800,45,FOG,9,,,,,,, 15.2, 13.1,995.4,1017.8,1018.0,
GWALIOR,05,01,2024,1,1900,999,02,,0900,43,FOG,9,,,,,,, 15.1, 13.1,995.8,1018.2,1018.4,
GWALIOR,05,01,2024,1,1930,999,02,,0900,45,FOG,9,,,,,,, 15.1, 13.1,996.0,1018.4,1018.6,
GWALIOR,05,01,2024,1,2000,999,01,,0900,45,FOG,9,,,,,,, 15.0, 13.0,996.5,1018.9,1019.1,
GWALIOR,05,01,2024,4,2030,999,01,,0800,45,FOG,9,,,,,,, 15.0, 13.0,996.7,1019.1,1019.3, 000.0
GWALIOR,05,01,2024,1,2100,999,01,,0700,43,FOG,9,,,,,,, 14.8, 13.8,996.8,1019.2,1019.4,
GWALIOR,05,01,2024,1,2200,999,01,,0700,45,FOG,9,,,,,,, 14.6, 14.3,997.2,1019.7,1019.9,
GWALIOR,05,01,2024,1,2300,999,01,,0700,45,FOG,9,,,,,,, 14.6, 14.4,997.0,1019.5,1019.7,
GWALIOR,05,01,2024,4,2330,999,01,,0700,45,FOG,9,,,,,,, 14.4, 14.2,997.1,1019.6,1019.7, 000.0
GWALIOR,06,01,2024,1,0000,999,02,,0700,45,FOG,9,,,,,,, 14.1, 14.0,996.7,1019.1,1019.3,
GWALIOR,06,01,2024,1,0030,999,02,,0700,45,FOG,9,,,,,,, 14.1, 14.0,996.7,1019.1,1019.3,
GWALIOR,06,01,2024,1,0100,999,02,,0700,45,FOG,9,,,,,,, 14.1, 13.9,996.7,1019.1,1019.3,
GWALIOR,06,01,2024,1,0130,999,01,,0600,45,FOG,9,,,,,,, 13.6, 13.4,996.6,1019.3,1019.2,
GWALIOR,06,01,2024,1,0200,999,01,,0600,45,FOG,9,,,,,,, 12.8, 12.6,996.6,1019.3,1019.2,
GWALIOR,06,01,2024,4,0230,999,01,,0500,45,FOG,9,,,,,,, 12.0, 12.0,996.5,1019.2,1019.1, 000.0
GWALIOR,06,01,2024,1,0300,000,00,,0500,45,FOG,9,,,,,,, 11.3, 11.3,996.4,1019.1,1019.0,
GWALIOR,06,01,2024,1,0330,999,01,,0500,45,FOG,9,,,,,,, 11.1, 11.1,996.3,1019.0,1018.9,
GWALIOR,06,01,2024,1,0400,999,01,,0500,45,FOG,9,,,,,,, 10.9, 10.9,996.2,1019.0,1018.8,
GWALIOR,06,01,2024,1,0430,999,02,,0500,45,FOG,9,,,,,,, 10.6, 10.6,996.3,1019.1,1018.9,
GWALIOR,06,01,2024,1,0500,999,02,,0500,45,FOG,9,,,,,,, 10.6, 10.6,996.5,1019.3,1019.2,
GWALIOR,06,01,2024,4,0530,999,02,,0300,47,FOG,9,,,,,,, 10.7, 10.7,996.9,1019.6,1019.5, 000.0
GWALIOR,06,01,2024,1,0600,999,01,,0300,45,FOG,9,,,,,,, 10.2, 10.2,997.2,1020.1,1019.9,
GWALIOR,06,01,2024,1,0630,999,01,,0300,45,FOG,9,,,,,,, 10.1, 10.1,997.5,1020.4,1020.2,
GWALIOR,06,01,2024,1,0700,000,00,,0300,45,FOG,9,,,,,,, 10.2, 10.2,997.7,1020.6,1020.3,
GWALIOR,06,01,2024,1,0730,999,02,,0300,45,FOG,9,,,,,,, 10.8, 10.8,998.2,1021.0,1020.8,
GWALIOR,06,01,2024,1,0800,999,02,,0300,43,FOG,9,,,,,,, 11.0, 11.0,998.5,1021.3,1021.2,
GWALIOR,06,01,2024,4,0830,999,02,,0300,45,FOG,9,,,,,,, 11.4, 11.4,998.9,1021.6,1021.5, 000.0
GWALIOR,06,01,2024,1,0900,999,02,,0300,45,FOG,9,,,,,,, 12.2, 12.2,999.4,1022.1,1022.0,
GWALIOR,06,01,2024,1,0930,999,02,,0500,43,FOG,9,,,,,,, 13.6, 13.5,999.7,1022.3,1022.4,
GWALIOR,06,01,2024,1,1000,360,03,,0600,43,FOG,9,,,,,,, 14.7, 13.8,999.9,1022.4,1022.5,
GWALIOR,06,01,2024,1,1030,350,05,,0700,43,FOG,9,,,,,,, 14.9, 11.7,999.5,1022.0,1022.2,
GWALIOR,06,01,2024,1,1100,360,04,,0700,45,FOG,9,,,,,,, 15.5, 12.0,999.4,1021.8,1022.0,
GWALIOR,06,01,2024,4,1130,320,04,,0800,43,FOG,9,,,,,,, 15.2, 11.8,999.0,1021.4,1021.6, 000.0
GWALIOR,06,01,2024,1,1200,320,03,,0900,43,FOG,9,,,,,,, 16.0, 11.8,998.3,1020.7,1020.9,
GWALIOR,06,01,2024,1,1230,330,03,,1000,10,MIST,9,,,,,,, 16.1, 12.7,997.9,1020.2,1020.5,
GWALIOR,06,01,2024,1,1300,999,02,,1000,10,MIST,9,,,,,,, 16.6, 12.8,997.5,1019.8,1020.1,
GWALIOR,06,01,2024,1,1330,010,03,,1000,10,MIST,9,,,,,,, 16.9, 12.8,997.1,1019.4,1019.7,
GWALIOR,06,01,2024,1,1400,350,04,,1200,10,MIST,9,,,,,,, 17.3, 12.8,996.5,1018.8,1019.1,
GWALIOR,06,01,2024,4,1430,360,04,,1200,05,HAZE,9,,,,,,, 17.6, 12.9,996.2,1018.5,1018.8, 000.0
GWALIOR,06,01,2024,1,1500,010,03,,1200,05,HAZE,9,,,,,,, 17.7, 13.0,996.2,1018.4,1018.7,
GWALIOR,06,01,2024,1,1530,360,04,,1200,10,MIST,9,,,,,,, 17.6, 13.2,996.0,1018.3,1018.6,
GWALIOR,06,01,2024,1,1600,340,04,,1200,10,MIST,9,,,,,,, 17.3, 13.3,996.0,1018.3,1018.6,
GWALIOR,06,01,2024,1,1630,360,04,,1200,10,MIST,9,,,,,,, 17.0, 13.3,996.1,1018.3,1018.7,
GWALIOR,06,01,2024,1,1700,360,03,,1100,10,MIST,3,3360,,,,,, 16.7, 13.3,996.3,1018.6,1018.9,
GWALIOR,06,01,2024,4,1730,360,03,,1000,10,MIST,3,3360,,,,,, 16.0, 13.3,996.5,1018.8,1019.1, 000.0
GWALIOR,06,01,2024,1,1800,999,01,,0900,47,FOG,9,,,,,,, 15.4, 13.5,996.9,1019.2,1019.5,
GWALIOR,06,01,2024,1,1830,999,02,,0900,45,FOG,9,,,,,,, 14.3, 13.7,997.0,1019.4,1019.6,
GWALIOR,06,01,2024,1,1900,999,01,,0900,45,FOG,9,,,,,,, 13.9, 13.6,997.4,1019.9,1020.0,
GWALIOR,06,01,2024,1,1930,999,01,,0900,45,FOG,9,,,,,,, 13.5, 13.2,997.5,1020.0,1020.1,
GWALIOR,06,01,2024,1,2000,999,01,,0700,47,FOG,9,,,,,,, 12.4, 12.2,997.9,1020.5,1020.5,
GWALIOR,06,01,2024,4,2030,000,00,,0700,47,FOG,9,,,,,,, 12.0, 11.8,998.0,1020.6,1020.6, 000.0
GWALIOR,06,01,2024,1,2100,000,00,,0600,47,FOG,9,,,,,,, 11.8, 11.6,998.0,1020.8,1020.7,
GWALIOR,06,01,2024,1,2130,999,01,,0600,45,FOG,9,,,,,,, 11.3, 11.1,998.2,1021.0,1020.8,
GWALIOR,06,01,2024,1,2200,999,01,,0600,45,FOG,9,,,,,,, 11.3, 11.2,998.2,1021.0,1020.9,
GWALIOR,06,01,2024,1,2230,999,01,,0600,45,FOG,9,,,,,,, 10.8, 10.6,998.0,1020.9,1020.7,
GWALIOR,06,01,2024,1,2300,999,01,,0500,47,FOG,9,,,,,,, 10.5, 10.3,998.1,1020.9,1020.7,
GWALIOR,06,01,2024,4,2330,999,01,,0500,45,FOG,9,,,,,,, 09.6, 09.5,998.2,1021.2,1020.9, 000.0
GWALIOR,07,01,2024,1,0000,999,01,,0400,47,FOG,9,,,,,,, 09.4, 09.3,998.1,1021.1,1020.8,
GWALIOR,07,01,2024,1,0030,999,01,,0300,45,FOG,9,,,,,,, 09.9, 09.9,997.9,1020.7,1020.5,
GWALIOR,07,01,2024,1,0100,999,01,,0300,45,FOG,9,,,,,,, 09.9, 09.9,997.9,1020.7,1020.5,
GWALIOR,07,01,2024,1,0130,999,01,,0300,45,FOG,9,,,,,,, 09.9, 09.9,997.9,1020.7,1020.5,
GWALIOR,07,01,2024,1,0200,999,01,,0300,45,FOG,9,,,,,,, 09.8, 09.8,997.8,1020.6,1020.4,
GWALIOR,07,01,2024,4,0230,999,01,,0300,45,FOG,9,,,,,,, 09.8, 09.8,997.8,1020.6,1020.4, 000.0
GWALIOR,07,01,2024,1,0300,999,01,,0300,45,FOG,9,,,,,,, 09.8, 09.8,998.0,1020.8,1020.6,
GWALIOR,07,01,2024,1,0330,999,01,,0300,45,FOG,9,,,,,,, 09.8, 09.8,997.2,1020.1,1019.9,
GWALIOR,07,01,2024,1,0400,999,01,,0300,45,FOG,9,,,,,,, 09.7, 09.7,997.3,1020.2,1020.0,
GWALIOR,07,01,2024,1,0430,999,01,,0300,45,FOG,9,,,,,,, 09.8, 09.8,997.3,1020.2,1020.1,
GWALIOR,07,01,2024,1,0500,999,01,,0300,45,FOG,9,,,,,,, 09.8, 09.8,997.4,1020.4,1020.2,
GWALIOR,07,01,2024,4,0530,000,00,,0300,45,FOG,9,,,,,,, 09.8, 09.8,997.5,1020.4,1020.2, 000.0
GWALIOR,07,01,2024,1,0600,999,01,,0300,45,FOG,9,,,,,,, 09.3, 09.3,997.7,1020.6,1020.3,
GWALIOR,07,01,2024,1,0630,999,02,,0300,45,FOG,9,,,,,,, 08.8, 08.8,998.0,1021.0,1020.7,
GWALIOR,07,01,2024,1,0700,999,01,,0300,45,FOG,9,,,,,,, 08.4, 08.4,998.5,1021.6,1021.2,
GWALIOR,07,01,2024,1,0730,999,02,,0050,47,FOG,9,,,,,,, 09.0, 09.0,999.2,1022.2,1021.9,
GWALIOR,07,01,2024,1,0800,999,01,,0000,47,FOG,9,,,,,,, 09.1, 09.1,999.7,1022.6,1022.3,
GWALIOR,07,01,2024,4,0830,000,00,,0100,43,FOG,9,,,,,,, 10.3, 10.3,1000.4,1023.3,1023.0, 000.0
GWALIOR,07,01,2024,1,0900,040,03,,0200,43,FOG,9,,,,,,, 11.3, 11.3,1000.7,1023.5,1023.3,
GWALIOR,07,01,2024,1,0930,060,03,,0400,43,FOG,9,,,,,,, 12.0, 12.0,1001.0,1023.8,1023.7,
GWALIOR,07,01,2024,1,1000,050,04,,0600,43,FOG,9,,,,,,, 12.8, 12.0,1001.0,1023.8,1023.7,
GWALIOR,07,01,2024,1,1030,070,05,,0700,43,FOG,9,,,,,,, 13.9, 12.2,1001.0,1023.6,1023.6,
GWALIOR,07,01,2024,1,1100,060,04,,0800,44,FOG,0,,,,,,, 14.8, 12.0,1001.0,1023.5,1023.6,
GWALIOR,07,01,2024,4,1130,110,05,,1000,10,MIST,0,,,,,,, 15.7, 12.0,1000.6,1023.1,1023.3, 000.0
GWALIOR,07,01,2024,1,1200,140,05,,1000,10,MIST,0,,,,,,, 16.4, 12.3,1000.0,1022.4,1022.7,
GWALIOR,07,01,2024,1,1230,080,05,,1200,10,MIST,0,,,,,,, 17.1, 12.5,999.2,1021.6,1021.9,
GWALIOR,07,01,2024,1,1300,070,05,,1500,05,HAZE,0,,,,,,, 17.7, 12.6,998.8,1021.0,1021.4,
GWALIOR,07,01,2024,1,1330,030,05,,1500,05,HAZE,0,,,,,,, 18.3, 12.5,998.0,1020.2,1020.7,
GWALIOR,07,01,2024,1,1400,360,05,,1500,05,HAZE,0,,,,,,, 18.0, 12.9,997.7,1019.9,1020.3,
GWALIOR,07,01,2024,4,1430,360,03,,1500,05,HAZE,0,,,,,,, 17.8, 13.3,997.2,1019.5,1019.9, 000.0
GWALIOR,07,01,2024,1,1500,040,05,,1500,05,HAZE,0,,,,,,, 18.5, 13.2,996.8,1018.9,1019.4,
GWALIOR,07,01,2024,1,1530,040,03,,1500,05,HAZE,0,,,,,,, 18.3, 13.2,996.7,1018.9,1019.4,
GWALIOR,07,01,2024,1,1600,060,04,,1300,05,HAZE,0,,,,,,, 18.4, 13.7,996.7,1018.9,1019.3,
GWALIOR,07,01,2024,1,1630,040,04,,1300,10,MIST,0,,,,,,, 17.6, 13.5,996.5,1018.8,1019.2,
GWALIOR,07,01,2024,1,1700,050,04,,1300,10,MIST,0,,,,,,, 17.1, 13.6,996.7,1018.9,1019.3,
GWALIOR,07,01,2024,4,1730,050,04,,1200,10,MIST,0,,,,,,, 15.7, 13.5,996.7,1019.1,1019.4, 000.0
GWALIOR,07,01,2024,1,1800,030,03,,1100,10,MIST,0,,,,,,, 15.2, 13.4,996.7,1019.2,1019.4,
GWALIOR,07,01,2024,1,1830,999,02,,1000,10,MIST,0,,,,,,, 14.4, 13.8,996.9,1019.3,1019.5,
GWALIOR,07,01,2024,1,1900,000,00,,0900,46,FOG,0,,,,,,, 13.5, 13.2,997.0,1019.5,1019.6,
GWALIOR,07,01,2024,1,1930,999,01,,0900,44,FOG,0,,,,,,, 13.0, 12.8,997.2,1019.7,1019.8,
GWALIOR,07,01,2024,1,2000,000,00,,0900,44,FOG,0,,,,,,, 12.0, 11.9,997.2,1019.9,1019.9,
GWALIOR,07,01,2024,4,2030,000,00,,0900,44,FOG,0,,,,,,, 11.8, 11.6,997.5,1020.2,1020.1, 000.0
GWALIOR,07,01,2024,1,2100,000,00,,0700,46,FOG,0,,,,,,, 11.7, 11.5,997.5,1020.3,1020.2,
GWALIOR,07,01,2024,1,2130,999,01,,0700,44,FOG,0,,,,,,, 11.4, 11.2,997.5,1020.3,1020.2,
GWALIOR,07,01,2024,1,2200,999,01,,0700,44,FOG,0,,,,,,, 10.9, 10.7,997.7,1020.4,1020.3,
GWALIOR,07,01,2024,1,2230,999,01,,0700,44,FOG,0,,,,,,, 09.7, 09.5,997.7,1020.7,1020.4,
GWALIOR,07,01,2024,1,2300,999,01,,0700,44,FOG,0,,,,,,, 09.6, 09.4,997.7,1020.7,1020.4,
GWALIOR,07,01,2024,4,2330,999,01,,0600,46,FOG,0,,,,,,, 09.9, 09.8,997.7,1020.5,1020.3, 000.0
GWALIOR,08,01,2024,1,0000,999,01,,0300,47,FOG,9,,,,,,, 08.8, 08.8,997.5,1020.4,1020.1,
GWALIOR,08,01,2024,1,0030,999,01,,0300,45,FOG,9,,,,,,, 08.6, 08.6,997.2,1020.1,1019.8,
GWALIOR,08,01,2024,1,0100,999,01,,0300,45,FOG,9,,,,,,, 08.1, 08.1,997.2,1020.3,1019.9,
GWALIOR,08,01,2024,1,0130,999,01,,0200,47,FOG,9,,,,,,, 08.1, 08.1,997.2,1020.2,1019.8,
GWALIOR,08,01,2024,1,0200,230,04,,0200,45,FOG,9,,,,,,, 08.6, 08.6,997.7,1020.7,1020.4,
GWALIOR,08,01,2024,4,0230,999,02,,0200,45,FOG,9,,,,,,, 08.0, 08.0,997.5,1020.5,1020.3, 000.0
GWALIOR,08,01,2024,1,0300,999,02,,0200,45,FOG,9,,,,,,, 07.9, 07.9,997.4,1020.4,1020.0,
GWALIOR,08,01,2024,1,0330,999,02,,0100,47,FOG,9,,,,,,, 07.8, 07.8,997.5,1020.5,1020.1,
GWALIOR,08,01,2024,1,0400,999,02,,0100,47,FOG,9,,,,,,, 07.8, 07.8,997.5,1020.6,1020.2,
GWALIOR,08,01,2024,1,0430,999,02,,0000,47,FOG,9,,,,,,, 07.5, 07.5,997.5,1020.7,1020.2,
GWALIOR,08,01,2024,1,0500,999,02,,0000,45,FOG,9,,,,,,, 07.1, 07.1,997.5,1020.7,1020.2,
GWALIOR,08,01,2024,4,0530,999,02,,0000,45,FOG,9,,,,,,, 07.1, 07.1,997.5,1020.6,1020.1, 000.0
GWALIOR,08,01,2024,1,0600,999,02,,0000,45,FOG,9,,,,,,, 08.3, 08.3,998.2,1021.3,1020.9,
GWALIOR,08,01,2024,1,0630,999,02,,0000,45,FOG,9,,,,,,, 07.9, 07.9,998.5,1021.6,1021.2,
GWALIOR,08,01,2024,1,0700,999,02,,0000,45,FOG,9,,,,,,, 08.4, 08.4,998.4,1021.4,1021.0,
GWALIOR,08,01,2024,1,0730,999,02,,0000,45,FOG,9,,,,,,, 09.0, 09.0,999.5,1022.4,1022.1,
GWALIOR,08,01,2024,1,0800,999,02,,0000,45,FOG,9,,,,,,, 09.3, 09.3,1000.0,1022.9,1022.6,
GWALIOR,08,01,2024,4,0830,999,02,,0000,45,FOG,9,,,,,,, 09.4, 09.4,1000.2,1023.2,1022.9, 000.0
GWALIOR,08,01,2024,1,0900,060,03,,0000,45,FOG,9,,,,,,, 09.8, 09.8,1000.0,1023.4,1023.1,
GWALIOR,08,01,2024,1,0930,999,02,,0000,45,FOG,9,,,,,,, 10.0, 10.0,1001.0,1024.0,1023.6,
GWALIOR,08,01,2024,1,1000,999,01,,0000,45,FOG,9,,,,,,, 10.5, 10.5,1001.4,1024.2,1024.0,
GWALIOR,08,01,2024,1,1030,999,01,,0000,45,FOG,9,,,,,,, 11.2, 11.2,1001.2,1024.0,1023.9,
GWALIOR,08,01,2024,1,1100,999,01,,0300,43,FOG,9,,,,,,, 12.0, 12.0,1000.0,1023.5,1023.4,
GWALIOR,08,01,2024,4,1130,999,02,,0500,43,FOG,9,,,,,,, 13.3, 13.3,1000.5,1023.0,1023.1, 000.0
GWALIOR,08,01,2024,1,1200,070,05,,0600,43,FOG,9,,,,,,, 15.9, 15.8,999.5,1021.9,1022.2,
GWALIOR,08,01,2024,1,1230,030,04,,0800,05,HAZE,3,3075,,,,,, 17.5, 12.1,999.0,1021.3,1021.7,
GWALIOR,08,01,2024,1,1300,060,04,,0800,05,HAZE,3,3075,,,,,, 18.3, 12.5,998.7,1020.9,1021.3,
GWALIOR,08,01,2024,1,1330,060,05,,1200,05,HAZE,3,3075,,,,,, 19.2, 12.6,998.0,1020.1,1020.6,
GWALIOR,08,01,2024,1,1400,070,04,,1500,05,HAZE,3,3075,,,,,, 19.3, 12.9,997.7,1019.9,1020.4,
GWALIOR,08,01,2024,4,1430,020,05,,1500,05,HAZE,3,3075,,,,,, 19.5, 13.1,997.1,1019.2,1019.7, 000.0
GWALIOR,08,01,2024,1,1500,020,06,,1500,05,HAZE,3,3075,,,,,, 19.7, 15.0,996.6,1018.6,1019.2,
GWALIOR,08,01,2024,1,1530,050,06,,1500,05,HAZE,3,3075,,,,,, 19.6, 15.1,996.2,1018.3,1018.8,
GWALIOR,08,01,2024,1,1600,030,06,,1500,10,MIST,2,2075,,,,,, 19.0, 14.7,996.2,1018.4,1018.9,
GWALIOR,08,01,2024,1,1630,050,05,,1500,10,MIST,2,2075,,,,,, 18.5, 14.9,996.2,1018.4,1018.8,
GWALIOR,08,01,2024,1,1700,030,04,,1200,10,MIST,2,2075,,,,,, 18.0, 15.3,996.2,1018.4,1018.8,
GWALIOR,08,01,2024,4,1730,020,04,,1200,10,MIST,2,2075,,,,,, 16.7, 15.5,996.2,1018.5,1018.8, 000.0
GWALIOR,08,01,2024,1,1800,010,03,,1000,10,MIST,3,3359,,,,,, 16.0, 15.2,996.2,1018.5,1018.8,
GWALIOR,08,01,2024,1,1830,999,02,,0900,46,FOG,3,3359,,,,,, 14.9, 13.8,996.5,1019.0,1019.2,
GWALIOR,08,01,2024,1,1900,999,01,,0900,44,FOG,3,3359,,,,,, 14.5, 13.9,996.7,1019.2,1019.5,
GWALIOR,08,01,2024,1,1930,360,03,,0900,44,FOG,3,3359,,,,,, 14.0, 13.5,997.0,1019.6,1019.7,
GWALIOR,08,01,2024,1,2000,030,03,,0800,46,FOG,3,3360,,,,,, 13.7, 13.5,997.2,1019.7,1019.8,
GWALIOR,08,01,2024,4,2030,050,03,,0800,44,FOG,3,3360,,,,,, 13.5, 13.3,997.4,1019.9,1020.0, 000.0
GWALIOR,08,01,2024,1,2100,040,03,,0700,46,FOG,3,3360,,,,,, 13.4, 13.2,997.5,1020.0,1020.1,
GWALIOR,08,01,2024,1,2130,999,01,,0600,46,FOG,3,3360,,,,,, 12.2, 12.1,997.7,1020.4,1020.4,
GWALIOR,08,01,2024,1,2200,999,01,,0500,46,FOG,0,,,,,,, 11.9, 11.9,997.7,1020.4,1020.4,
GWALIOR,08,01,2024,1,2230,999,01,,0300,47,FOG,9,,,,,,, 11.7, 11.7,997.7,1020.4,1020.3,
GWALIOR,08,01,2024,1,2300,999,01,,0000,47,FOG,9,,,,,,, 11.6, 11.6,997.5,1020.2,1020.1,
GWALIOR,08,01,2024,4,2330,999,02,,0000,45,FOG,9,,,,,,, 11.5, 11.5,997.2,1020.0,1019.9, 000.0
GWALIOR,09,01,2024,1,0000,999,01,,0000,45,FOG,9,,,,,,, 11.4, 11.4,997.4,1020.1,1020.0,
GWALIOR,09,01,2024,1,0030,999,01,,0000,45,FOG,9,,,,,,, 11.3, 11.3,997.2,1019.9,1019.8,
GWALIOR,09,01,2024,1,0100,999,01,,0000,45,FOG,9,,,,,,, 11.3, 11.3,997.0,1019.8,1019.6,
GWALIOR,09,01,2024,1,0130,999,02,,0000,45,FOG,9,,,,,,, 11.2, 11.2,997.0,1019.8,1019.6,
GWALIOR,09,01,2024,1,0200,999,02,,0000,45,FOG,9,,,,,,, 11.4, 11.4,997.2,1019.9,1019.8,
GWALIOR,09,01,2024,4,0230,999,02,,0000,45,FOG,9,,,,,,, 11.3, 11.3,997.2,1019.7,1019.6, 000.0
GWALIOR,09,01,2024,1,0300,999,02,,0000,45,FOG,9,,,,,,, 11.3, 11.3,996.4,1019.1,1019.0,
GWALIOR,09,01,2024,1,0330,050,07,,0100,46,FOG,5,3620,1925,4360,,,, 11.2, 11.2,995.9,1018.6,1018.5,
GWALIOR,09,01,2024,1,0400,050,06,,0200,46,FOG,6,3620,1925,4360,,,, 11.1, 11.1,995.4,1018.1,1017.9,
GWALIOR,09,01,2024,1,0430,050,07,,0200,95,THUNDER SHOWER,7,3620,1925,6359,,,, 11.1, 11.1,996.0,1018.7,1018.6,
GWALIOR,09,01,2024,5,0430,,,,,45,FOG,,,,,,,,,,,,,
GWALIOR,09,01,2024,1,0500,300,10,,0200,95,THUNDER SHOWER,6,3620,1925,5359,,,, 11.1, 11.1,997.0,1019.7,1019.6,
GWALIOR,09,01,2024,5,0500,,,,,45,FOG,,,,,,,,,,,,,
GWALIOR,09,01,2024,4,0530,090,03,,0300,95,THUNDER SHOWER,7,3615,3620,1925,6359,,, 11.0, 11.0,996.2,1019.0,1018.8, 016.0
GWALIOR,09,01,2024,5,0530,,,,,42,FOG,,,,,,,,,,,,,
GWALIOR,09,01,2024,1,0600,060,07,,0300,95,THUNDER SHOWER,7,3615,3620,1925,6359,,, 11.1, 11.1,996.4,1019.1,1019.0,
GWALIOR,09,01,2024,5,0600,,,,,42,FOG,,,,,,,,,,,,,
GWALIOR,09,01,2024,5,0630,,,,,44,FOG,,,,,,,,,,,,,
GWALIOR,09,01,2024,1,0630,999,01,,0300,95,THUNDER SHOWER,7,3615,3620,1925,6359,,, 11.1, 11.1,997.0,1019.8,1019.7,
GWALIOR,09,01,2024,5,0700,,,,,44,FOG,,,,,,,,,,,,,
GWALIOR,09,01,2024,1,0700,999,01,,0300,91,T'ST CEASED LT RAIN CONTINUED,8,3615,3620,1925,6359,,, 11.2, 11.2,996.9,1019.6,1019.5,
GWALIOR,09,01,2024,1,0730,210,03,,0200,95,THUNDER SHOWER,8,3710,3618,1925,6359,,, 11.3, 11.3,998.2,1020.9,1020.8,
GWALIOR,09,01,2024,5,0730,,,,,46,FOG,,,,,,,,,,,,,
GWALIOR,09,01,2024,1,0800,320,04,,0400,95,THUNDER SHOWER,8,3710,3618,1925,6359,,, 11.5, 11.5,998.0,1020.7,1020.6,
GWALIOR,09,01,2024,5,0800,,,,,46,FOG,,,,,,,,,,,,,
GWALIOR,09,01,2024,4,0830,320,04,,0500,60,-RAIN,8,3710,3620,1925,6359,,, 11.3, 11.3,998.7,1021.5,1021.4, 016.6
GWALIOR,09,01,2024,5,0830,,,,,42,FOG,,,,,,,,,,,,,
GWALIOR,09,01,2024,1,0900,330,03,,0500,60,-RAIN,8,3615,3620,1930,6359,,, 11.5, 11.5,999.0,1021.8,1021.7,
GWALIOR,09,01,2024,5,0900,,,,,44,FOG,,,,,,,,,,,,,
GWALIOR,09,01,2024,5,0930,,,,,44,FOG,,,,,,,,,,,,,
GWALIOR,09,01,2024,1,0930,360,02,,0500,95,THUNDER SHOWER,8,3615,3620,1930,6359,,, 11.7, 11.7,999.5,1022.3,1022.2,
GWALIOR,09,01,2024,5,1000,,,,,44,FOG,,,,,,,,,,,,,
