STN_NAME,DD,MONTH,YEAR,T,GGGG,DDD,FF,FMFM,VIS,WX_CODE,WEATHER,N,CL1,CL2,CL3,CL4,CL5,CL6,DB,DP,QFE,QFF,QNH,RRR
AFA,05,01,2024,1,2000,999,02,,5000,05,HAZE,1,1075,,,,,, 21.0, 14.4,946.1,1015.3,1017.9,
AFA,05,01,2024,4,2030,160,04,,5000,05,HAZE,1,1075,,,,,, 20.8, 14.5,946.4,1015.7,1018.2, 000.0
AFA,05,01,2024,1,2100,120,03,,5000,05,HAZE,1,1075,,,,,, 20.4, 14.4,946.5,1015.8,1018.3,
AFA,05,01,2024,1,2200,130,03,,5000,05,HAZE,1,1075,,,,,, 20.0, 14.3,946.7,1016.1,1018.5,
AFA,05,01,2024,1,2300,130,03,,5000,05,HAZE,1,1075,,,,,, 19.7, 13.9,946.6,1016.1,1018.4,
AFA,05,01,2024,4,2330,140,04,,5000,05,HAZE,1,1075,,,,,, 19.4, 14.0,946.4,1016.0,1018.2, 000.0
AFA,06,01,2024,1,0000,140,04,,5000,10,MIST,2,2075,,,,,, 19.9, 14.7,946.3,1015.7,1018.1,
AFA,06,01,2024,1,0100,160,07,,5000,10,MIST,1,1075,,,,,, 19.4, 16.5,946.0,1015.6,1017.8,
AFA,06,01,2024,1,0200,160,07,,5000,10,MIST,1,1075,,,,,, 19.2, 16.3,945.4,1014.9,1017.1,
AFA,06,01,2024,4,0230,160,06,,5000,10,MIST,1,1075,,,,,, 19.0, 16.5,944.9,1014.4,1016.6, 000.0
AFA,06,01,2024,1,0300,160,08,,4000,10,MIST,1,1075,,,,,, 19.0, 17.0,944.8,1014.3,1016.5,
AFA,06,01,2024,1,0400,140,06,,3000,10,MIST,1,1075,,,,,, 18.8, 17.5,944.5,1014.1,1016.2,
AFA,06,01,2024,1,0500,140,07,,2000,10,MIST,1,1075,,,,,, 18.1, 15.7,944.8,1014.6,1016.5,
AFA,06,01,2024,4,0530,140,07,,1500,10,MIST,1,1075,,,,,, 17.8, 16.7,945.0,1014.8,1016.7, 000.0
AFA,06,01,2024,1,0600,140,08,,1000,10,MIST,2,2075,,,,,, 17.6, 17.2,945.3,1015.1,1017.0,
AFA,06,01,2024,1,0630,150,10,,0800,46,FOG,2,2710,1075,,,,, 17.6, 16.8,945.4,1015.2,1017.1,
AFA,06,01,2024,1,0700,140,10,,1000,10,MIST,1,1710,1075,,,,, 17.7, 16.9,945.7,1015.6,1017.5,
AFA,06,01,2024,2,0730,140,11,,1500,10,MIST,3,3710,,,,,, 18.0, 17.0,946.0,1015.8,1017.8,
AFA,06,01,2024,1,0800,150,09,,2000,10,MIST,4,4710,,,,,, 18.5, 17.2,946.5,1016.3,1018.3,
AFA,06,01,2024,4,0830,160,09,,3000,10,MIST,3,1710,3075,,,,, 19.4, 17.2,946.9,1016.3,1018.6, 000.0
AFA,06,01,2024,1,0900,160,12,,3500,10,MIST,3,3075,,,,,, 20.4, 16.5,946.9,1016.2,1018.7,
AFA,06,01,2024,1,0930,150,11,,4000,05,HAZE,2,2075,,,,,, 21.7, 15.8,947.1,1016.2,1018.9,
AFA,06,01,2024,1,1000,140,12,,4500,05,HAZE,2,2075,,,,,, 22.7, 15.4,947.0,1015.8,1018.9,
AFA,06,01,2024,2,1030,150,10,,5000,05,HAZE,2,2075,,,,,, 24.0, 16.0,946.9,1015.3,1018.7,
AFA,06,01,2024,1,1100,140,10,,5000,05,HAZE,2,2075,,,,,, 25.2, 15.7,946.3,1014.5,1018.1,
AFA,06,01,2024,4,1130,160,11,,6000,02,CLOUD UNCHANGED,2,2075,,,,,, 25.7, 14.7,945.9,1013.9,1017.6, 000.0
AFA,06,01,2024,1,1200,150,09,,6000,02,CLOUD UNCHANGED,2,2075,,,,,, 26.8, 13.8,945.5,1013.3,1017.3,
AFA,06,01,2024,1,1230,140,07,,6000,02,CLOUD UNCHANGED,2,2075,,,,,, 27.3, 12.1,945.3,1013.0,1017.0,
AFA,06,01,2024,1,1300,140,04,,6000,01,CLOUD DECREASING,1,1075,,,,,, 27.4, 14.0,945.1,1012.6,1016.8,
AFA,06,01,2024,1,1330,150,06,,6000,02,CLOUD UNCHANGED,1,1075,,,,,, 27.7, 13.2,944.8,1012.3,1016.5,
AFA,06,01,2024,1,1400,180,06,,6000,02,CLOUD UNCHANGED,1,1075,,,,,, 28.2, 13.4,944.5,1011.9,1016.1,
AFA,06,01,2024,4,1430,140,07,,6000,02,CLOUD UNCHANGED,1,1075,,,,,, 27.9, 13.7,944.3,1011.7,1015.9, 000.0
AFA,06,01,2024,1,1500,180,06,,6000,02,CLOUD UNCHANGED,1,1075,,,,,, 28.3, 12.8,944.1,1011.4,1015.7,
AFA,06,01,2024,1,1530,160,06,,6000,01,CLOUD DECREASING,0,,,,,,, 28.2, 13.0,944.0,1011.3,1015.6,
AFA,06,01,2024,1,1600,140,07,,6000,02,CLOUD UNCHANGED,0,,,,,,, 28.3, 13.5,944.0,1011.3,1015.7,
AFA,06,01,2024,1,1630,120,08,,6000,02,CLOUD UNCHANGED,0,,,,,,, 27.6, 13.1,944.1,1011.6,1015.7,
AFA,06,01,2024,1,1700,110,08,,6000,02,CLOUD UNCHANGED,0,,,,,,, 27.0, 13.0,944.2,1011.9,1015.9,
AFA,06,01,2024,4,1730,110,07,,6000,02,CLOUD UNCHANGED,0,,,,,,, 26.0, 12.7,944.6,1012.6,1016.3, 000.0
AFA,06,01,2024,1,1800,110,06,,6000,02,CLOUD UNCHANGED,0,,,,,,, 24.6, 12.0,945.1,1013.3,1016.8,
AFA,06,01,2024,1,1830,120,04,,6000,02,CLOUD UNCHANGED,0,,,,,,, 23.8, 12.7,945.6,1014.2,1017.4,
AFA,06,01,2024,1,1900,110,03,,6000,02,CLOUD UNCHANGED,0,,,,,,, 22.7, 12.9,946.0,1014.9,1017.8,
AFA,06,01,2024,1,1930,120,03,,6000,02,CLOUD UNCHANGED,0,,,,,,, 22.3, 13.7,946.6,1015.5,1018.4,
AFA,06,01,2024,1,2000,130,03,,6000,02,CLOUD UNCHANGED,0,,,,,,, 21.7, 14.4,947.0,1016.0,1018.8,
AFA,06,01,2024,4,2030,110,05,,6000,02,CLOUD UNCHANGED,0,,,,,,, 21.2, 14.6,947.2,1016.4,1019.0, 000.0
AFA,06,01,2024,1,2100,120,05,,6000,02,CLOUD UNCHANGED,0,,,,,,, 20.9, 14.6,947.4,1016.6,1019.2,
AFA,06,01,2024,1,2130,120,04,,6000,02,CLOUD UNCHANGED,0,,,,,,, 20.3, 15.3,947.8,1017.2,1019.6,
AFA,06,01,2024,1,2200,120,04,,6000,02,CLOUD UNCHANGED,0,,,,,,, 20.3, 15.3,947.8,1017.2,1019.6,
AFA,06,01,2024,1,2300,110,04,,6000,02,CLOUD UNCHANGED,0,,,,,,, 19.7, 15.7,947.4,1016.9,1019.2,
AFA,06,01,2024,4,2330,110,03,,6000,02,CLOUD UNCHANGED,0,,,,,,, 19.3, 15.6,947.1,1016.8,1019.0, 000.0
AFA,07,01,2024,1,0000,999,02,,6000,02,CLOUD UNCHANGED,0,,,,,,, 19.0, 15.5,947.0,1016.7,1018.9,
AFA,07,01,2024,1,0100,999,01,,6000,03,CLOUD INCREASING,2,2359,,,,,, 18.8, 15.4,946.8,1016.4,1018.5,
AFA,07,01,2024,1,0200,120,05,,6000,02,CLOUD UNCHANGED,2,2359,,,,,, 19.1, 16.5,946.2,1015.8,1017.9,
AFA,07,01,2024,4,0230,140,10,,6000,03,CLOUD INCREASING,3,3359,,,,,, 20.4, 18.5,945.7,1014.9,1017.5, 000.0
AFA,07,01,2024,2,0300,140,09,,5000,10,MIST,4,4359,,,,,, 20.0, 18.6,945.3,1014.5,1017.0,
AFA,07,01,2024,1,0400,140,14,,5000,10,MIST,4,4359,,,,,, 20.3, 18.8,945.3,1014.5,1017.1,
AFA,07,01,2024,1,0500,140,10,,4000,10,MIST,3,3710,,,,,, 19.8, 18.2,945.6,1015.0,1017.4,
AFA,07,01,2024,4,0530,140,10,,3000,10,MIST,3,3710,,,,,, 19.7, 18.1,945.8,1015.2,1017.6, 000.0
AFA,07,01,2024,1,0600,140,10,,3000,10,MIST,3,3710,,,,,, 19.3, 17.7,946.1,1015.6,1017.9,
AFA,07,01,2024,1,0630,150,08,,2000,10,MIST,3,3359,,,,,, 19.1, 18.0,946.5,1016.0,1018.3,
AFA,07,01,2024,2,0700,140,07,,1500,10,MIST,3,3359,,,,,, 18.8, 17.7,946.9,1016.5,1018.7,
AFA,07,01,2024,1,0730,140,08,,2000,10,MIST,3,3359,,,,,, 19.1, 17.7,947.2,1016.9,1019.1,
AFA,07,01,2024,1,0800,140,11,,2500,10,MIST,3,1710,3359,,,,, 19.8, 17.8,947.7,1017.2,1019.6,
AFA,07,01,2024,4,0830,140,09,,2500,10,MIST,3,1625,3359,,,,, 20.4, 17.3,948.2,1017.5,1020.1, 000.0
AFA,07,01,2024,1,0900,150,12,,3000,05,HAZE,3,1625,3359,,,,, 21.5, 16.6,948.5,1017.9,1020.4,
AFA,07,01,2024,1,0930,140,13,,3500,05,HAZE,3,1625,3359,,,,, 21.8, 16.4,948.8,1017.9,1020.7,
AFA,07,01,2024,1,1000,150,12,,4000,05,HAZE,4,1625,4359,,,,, 23.0, 16.7,948.9,1017.7,1020.8,
AFA,07,01,2024,1,1030,150,13,,5000,05,HAZE,4,1625,4359,3070,,,, 23.5, 15.9,948.9,1017.7,1020.8,
AFA,07,01,2024,1,1100,130,12,,5000,05,HAZE,4,1625,3359,2075,,,, 24.2, 15.3,948.6,1017.1,1020.5,
AFA,07,01,2024,4,1130,140,09,,5000,05,HAZE,3,1625,3359,2075,,,, 24.9, 15.6,948.0,1016.3,1019.9, 000.0
AFA,07,01,2024,1,1200,150,12,,5000,05,HAZE,4,1625,3359,2075,,,, 25.3, 14.0,947.3,1015.6,1019.2,
AFA,07,01,2024,1,1230,140,12,,6000,03,CLOUD INCREASING,5,2625,5359,2075,,,, 26.2, 14.7,946.6,1014.5,1018.4,
AFA,07,01,2024,1,1300,140,10,,6000,02,CLOUD UNCHANGED,5,2625,5359,2075,,,, 26.6, 13.9,946.0,1013.9,1017.8,
AFA,07,01,2024,1,1330,120,10,,6000,02,CLOUD UNCHANGED,5,2625,5359,2075,,,, 26.8, 14.5,945.8,1013.6,1017.6,
AFA,07,01,2024,1,1400,130,10,,6000,01,CLOUD DECREASING,4,1359,3075,,,,, 26.8, 14.4,945.2,1013.0,1017.0,
AFA,07,01,2024,4,1430,140,11,,6000,03,CLOUD INCREASING,5,3359,3075,,,,, 27.1, 14.4,944.8,1012.4,1016.4, 000.0
AFA,07,01,2024,1,1500,130,11,,6000,02,CLOUD UNCHANGED,5,3359,3075,,,,, 27.0, 14.4,944.5,1012.2,1016.2,
AFA,07,01,2024,1,1530,130,11,,6000,01,CLOUD DECREASING,3,1359,3075,,,,, 27.2, 14.6,944.5,1012.1,1016.1,
AFA,07,01,2024,1,1600,140,08,,6000,03,CLOUD INCREASING,3,1359,3075,,,,, 26.9, 15.3,944.6,1012.2,1016.2,
AFA,07,01,2024,1,1630,140,09,,6000,03,CLOUD INCREASING,4,2359,3075,,,,, 26.4, 15.2,944.7,1012.4,1016.3,
AFA,07,01,2024,1,1700,150,08,,6000,02,CLOUD UNCHANGED,4,1359,4075,,,,, 25.9, 15.0,944.7,1012.6,1016.4,
AFA,07,01,2024,4,1730,140,08,,6000,02,CLOUD UNCHANGED,4,1359,4075,,,,, 25.0, 14.2,944.9,1013.0,1016.6, 000.0
AFA,07,01,2024,1,1800,140,08,,6000,01,CLOUD DECREASING,3,3359,,,,,, 24.0, 15.3,945.3,1013.6,1017.0,
AFA,07,01,2024,1,1830,130,05,,6000,02,CLOUD UNCHANGED,3,3359,,,,,, 23.4, 15.7,945.5,1014.0,1017.3,
AFA,07,01,2024,1,1900,130,04,,6000,02,CLOUD UNCHANGED,3,3359,,,,,, 22.8, 16.1,945.8,1014.5,1017.5,
AFA,07,01,2024,1,1930,120,04,,6000,02,CLOUD UNCHANGED,3,3359,,,,,, 22.1, 16.4,946.3,1015.1,1018.0,
AFA,07,01,2024,1,2000,120,04,,6000,02,CLOUD UNCHANGED,3,3359,,,,,, 21.7, 16.2,946.6,1015.5,1018.4,
AFA,07,01,2024,4,2030,140,04,,6000,02,CLOUD UNCHANGED,3,3359,,,,,, 21.2, 16.4,946.9,1016.0,1018.7, 000.0
AFA,07,01,2024,1,2100,120,03,,6000,02,CLOUD UNCHANGED,3,3359,,,,,, 21.0, 16.7,947.2,1016.4,1019.1,
AFA,07,01,2024,1,2200,080,03,,6000,02,CLOUD UNCHANGED,3,3359,,,,,, 20.3, 16.6,947.6,1016.9,1019.4,
AFA,07,01,2024,1,2300,100,03,,6000,02,CLOUD UNCHANGED,3,3359,,,,,, 19.7, 16.7,947.5,1017.0,1019.4,
AFA,07,01,2024,4,2330,140,03,,6000,02,CLOUD UNCHANGED,3,3359,,,,,, 19.9, 17.4,947.3,1016.8,1019.2, 000.0
AFA,08,01,2024,1,0000,120,05,,6000,02,CLOUD UNCHANGED,3,3359,,,,,, 21.0, 17.6,947.3,1016.4,1019.1,
AFA,08,01,2024,1,0100,140,10,,6000,02,CLOUD UNCHANGED,3,3359,,,,,, 21.7, 17.0,946.8,1015.8,1018.6,
AFA,08,01,2024,1,0200,140,07,,6000,02,CLOUD UNCHANGED,3,3359,,,,,, 21.0, 16.0,946.3,1015.5,1018.1,
AFA,08,01,2024,4,0230,140,06,,6000,02,CLOUD UNCHANGED,3,3359,,,,,, 20.1, 16.0,946.2,1015.5,1017.9, 000.0
AFA,08,01,2024,1,0300,140,06,,5000,10,MIST,3,3359,,,,,, 20.0, 16.7,946.3,1015.6,1018.0,
AFA,08,01,2024,1,0400,140,05,,4000,10,MIST,3,3359,,,,,, 18.8, 17.0,946.3,1015.9,1018.0,
AFA,08,01,2024,2,0500,120,04,,3000,10,MIST,3,3359,,,,,, 17.9, 16.7,946.7,1016.6,1018.5,
AFA,08,01,2024,4,0530,110,04,,2000,10,MIST,3,3359,,,,,, 17.6, 16.8,947.1,1017.1,1018.9, 000.0
AFA,08,01,2024,1,0600,130,04,,1500,10,MIST,3,3359,,,,,, 17.3, 16.7,947.3,1017.4,1019.1,
AFA,08,01,2024,1,0630,130,04,,1500,10,MIST,2,2359,,,,,, 17.3, 16.8,947.5,1017.6,1019.3,
AFA,08,01,2024,1,0700,130,05,,1200,10,MIST,2,2360,,,,,, 17.5, 17.3,947.6,1017.6,1019.4,
AFA,08,01,2024,1,0730,120,05,,1500,10,MIST,1,1360,,,,,, 17.8, 17.6,948.0,1018.0,1019.8,
AFA,08,01,2024,1,0800,120,06,,1500,10,MIST,1,1360,,,,,, 19.0, 18.3,948.5,1018.2,1020.4,
AFA,08,01,2024,4,0830,140,06,,2000,10,MIST,1,1360,,,,,, 20.0, 18.2,949.1,1018.6,1021.0, 000.0
AFA,08,01,2024,1,0900,140,11,,2000,10,MIST,1,1360,,,,,, 21.2, 17.5,949.2,1018.5,1021.2,
AFA,08,01,2024,1,0930,140,11,,2500,05,HAZE,1,1360,,,,,, 22.5, 16.7,949.3,1018.3,1021.3,
AFA,08,01,2024,1,1000,130,11,,3500,05,HAZE,1,1360,,,,,, 23.6, 17.6,949.6,1018.3,1021.6,
AFA,08,01,2024,1,1030,150,14,,4000,05,HAZE,3,2618,3360,,,,, 24.0, 17.7,949.2,1017.8,1021.2,
AFA,08,01,2024,1,1100,160,14,,4500,05,HAZE,3,1620,3360,,,,, 24.8, 16.6,949.0,1017.4,1021.0,
AFA,08,01,2024,2,1115,140,15,,5000,05,HAZE,3,1620,3360,,,,, 24.5, 15.8,949.1,1017.6,1021.0,
AFA,08,01,2024,4,1130,140,13,,5000,05,HAZE,3,1620,3360,,,,, 25.5, 15.7,948.7,1016.9,1020.6, 000.0
AFA,08,01,2024,1,1200,160,14,,5000,05,HAZE,2,2360,,,,,, 26.6, 14.9,948.0,1016.0,1019.9,
AFA,08,01,2024,1,1230,150,12,,6000,02,CLOUD UNCHANGED,2,2360,,,,,, 27.0, 13.9,947.7,1015.6,1019.6,
AFA,08,01,2024,1,1300,150,12,,6000,03,CLOUD INCREASING,3,3360,,,,,, 27.3, 12.7,946.9,1014.7,1018.8,
AFA,08,01,2024,1,1330,140,11,,6000,02,CLOUD UNCHANGED,3,3360,,,,,, 27.4, 10.9,946.7,1014.5,1018.5,
AFA,08,01,2024,1,1400,140,11,,6000,02,CLOUD UNCHANGED,3,3360,,,,,, 28.1, 10.9,946.3,1013.9,1018.1,
AFA,08,01,2024,4,1430,140,12,,6000,02,CLOUD UNCHANGED,3,3360,,,,,, 27.7, 09.9,946.0,1013.7,1017.8, 000.0
AFA,08,01,2024,1,1500,150,11,,6000,01,CLOUD DECREASING,2,2360,,,,,, 27.6, 10.9,945.7,1013.4,1017.5,
AFA,08,01,2024,1,1530,130,11,,6000,02,CLOUD UNCHANGED,2,2360,,,,,, 27.6, 11.2,945.6,1013.3,1017.3,
AFA,08,01,2024,1,1600,140,12,,6000,02,CLOUD UNCHANGED,2,2075,,,,,, 27.2, 11.7,945.5,1013.2,1017.2,
AFA,08,01,2024,1,1630,130,11,,6000,02,CLOUD UNCHANGED,2,2075,,,,,, 26.9, 11.2,945.4,1013.3,1017.1,
AFA,08,01,2024,1,1700,150,11,,6000,03,CLOUD INCREASING,3,3075,,,,,, 26.2, 11.7,945.5,1013.6,1017.5,
AFA,08,01,2024,4,1730,140,09,,6000,02,CLOUD UNCHANGED,3,3075,,,,,, 25.5, 11.7,945.8,1014.0,1017.6, 000.0
AFA,08,01,2024,1,1800,130,06,,6000,02,CLOUD UNCHANGED,3,3075,,,,,, 24.5, 12.1,946.0,1014.5,1017.8,
AFA,08,01,2024,1,1830,130,05,,6000,02,CLOUD UNCHANGED,3,3075,,,,,, 23.7, 13.0,946.3,1014.8,1018.0,
AFA,08,01,2024,1,1900,130,04,,6000,02,CLOUD UNCHANGED,3,3075,,,,,, 22.8, 13.3,946.7,1015.6,1018.6,
AFA,08,01,2024,1,1930,130,05,,6000,02,CLOUD UNCHANGED,3,3075,,,,,, 22.6, 13.9,947.1,1016.0,1018.9,
AFA,08,01,2024,1,2000,130,05,,6000,02,CLOUD UNCHANGED,3,3075,,,,,, 22.2, 14.6,947.6,1016.6,1019.4,
AFA,08,01,2024,4,2030,110,04,,6000,02,CLOUD UNCHANGED,3,3075,,,,,, 21.6, 15.2,947.9,1017.0,1019.7, 000.0
AFA,08,01,2024,1,2100,130,05,,6000,02,CLOUD UNCHANGED,3,3075,,,,,, 21.3, 15.5,948.1,1017.3,1020.0,
AFA,08,01,2024,1,2200,999,02,,6000,02,CLOUD UNCHANGED,3,3075,,,,,, 20.5, 15.7,948.3,1017.7,1020.2,
AFA,08,01,2024,1,2300,100,03,,6000,02,CLOUD UNCHANGED,3,3075,,,,,, 20.1, 15.7,948.3,1017.8,1020.2,
AFA,08,01,2024,4,2330,999,02,,6000,02,CLOUD UNCHANGED,3,3075,,,,,, 19.7, 15.8,948.0,1017.6,1019.9, 000.0
AFA,09,01,2024,1,0000,999,02,,6000,02,CLOUD UNCHANGED,3,3075,,,,,, 19.0, 15.4,947.6,1017.5,1019.6,
AFA,09,01,2024,1,0100,999,02,,6000,02,CLOUD UNCHANGED,3,3075,,,,,, 19.3, 15.8,947.2,1016.7,1019.1,
AFA,09,01,2024,1,0200,999,02,,6000,02,CLOUD UNCHANGED,3,3075,,,,,, 18.8, 15.9,946.8,1016.5,1018.6,
AFA,09,01,2024,4,0230,110,04,,6000,02,CLOUD UNCHANGED,3,3359,,,,,, 18.7, 16.0,946.6,1016.3,1018.4, 000.0
AFA,09,01,2024,1,0300,999,02,,5000,10,MIST,5,5359,,,,,, 19.1, 16.3,946.3,1015.9,1018.1,
AFA,09,01,2024,1,0400,140,04,,4000,10,MIST,5,5359,,,,,, 20.2, 17.4,945.9,1015.1,1017.6,
AFA,09,01,2024,1,0500,130,04,,3500,10,MIST,5,1625,5359,,,,, 20.4, 17.2,946.0,1015.2,1017.7,
AFA,09,01,2024,4,0530,110,04,,3000,10,MIST,4,1625,4359,,,,, 19.9, 17.2,946.2,1015.5,1017.9, 000.0
AFA,09,01,2024,1,0600,130,04,,2500,10,MIST,5,1625,5359,,,,, 20.1, 17.5,946.4,1015.7,1018.1,
AFA,09,01,2024,1,0630,130,04,,2000,10,MIST,6,2625,6359,,,,, 20.2, 17.7,946.9,1016.2,1018.7,
AFA,09,01,2024,1,0700,120,04,,1500,10,MIST,6,2625,6359,,,,, 20.0, 17.7,947.5,1016.9,1019.3,
AFA,09,01,2024,1,0730,130,04,,1200,10,MIST,6,2625,6359,,,,, 20.2, 17.8,947.9,1017.3,1019.8,
AFA,09,01,2024,1,0800,130,06,,1600,10,MIST,7,2625,7359,,,,, 20.6, 17.3,948.3,1017.6,1020.2,
AFA,09,01,2024,4,0830,140,08,,2000,10,MIST,7,2625,7359,,,,, 21.0, 17.0,948.6,1017.8,1020.5, 000.0
AFA,09,01,2024,1,0900,130,10,,2500,10,MIST,7,2625,7359,,,,, 21.7, 17.0,949.0,1018.2,1021.0,
AFA,09,01,2024,2,0930,160,10,,3000,05,HAZE,7,2625,7359,,,,, 22.6, 16.7,949.2,1018.2,1021.2,
AFA,09,01,2024,1,1000,150,13,,3500,05,HAZE,7,2625,7359,,,,, 23.2, 16.5,949.2,1018.0,1021.2,
AFA,09,01,2024,3,1030,140,11,,4000,05,HAZE,7,2625,6359,,,,, 24.2, 16.1,949.1,1017.7,1021.1,
AFA,09,01,2024,1,1100,140,12,,4500,05,HAZE,7,2625,6359,,,,, 24.9, 13.9,948.8,1017.2,1020.7,
AFA,09,01,2024,4,1130,140,12,,5000,05,HAZE,7,1625,7359,,,,, 25.5, 12.8,948.1,1016.4,1020.0, 000.0
AFA,09,01,2024,1,1200,150,13,,5000,05,HAZE,7,1625,7359,,,,, 26.2, 12.4,947.9,1016.0,1019.8,
AFA,09,01,2024,1,1230,130,12,,5000,05,HAZE,7,1625,7359,,,,, 26.3, 12.1,947.5,1015.6,1019.4,
AFA,09,01,2024,1,1300,130,13,,6000,02,CLOUD UNCHANGED,7,1625,7359,,,,, 26.9, 13.1,947.0,1014.9,1018.8,
AFA,09,01,2024,1,1330,130,12,,6000,01,CLOUD DECREASING,6,1625,6359,,,,, 26.6, 13.5,946.6,1014.5,1018.4,
AFA,09,01,2024,1,1400,140,11,,6000,02,CLOUD UNCHANGED,5,2625,5359,,,,, 27.5, 13.6,946.1,1013.7,1017.8,
AFA,09,01,2024,4,1430,140,13,,6000,01,CLOUD DECREASING,6,1625,6359,,,,, 27.7, 12.9,945.7,1013.3,1017.4, 000.0
AFA,09,01,2024,1,1500,140,10,,6000,03,CLOUD INCREASING,7,2625,7359,,,,, 27.3, 13.4,945.7,1013.4,1017.5,
AFA,09,01,2024,1,1530,150,10,,6000,02,CLOUD UNCHANGED,7,2625,7359,,,,, 26.8, 12.5,945.9,1013.8,1017.7,
AFA,09,01,2024,1,1600,140,11,,6000,02,CLOUD UNCHANGED,7,1625,7359,,,,, 26.4, 12.5,946.0,1013.9,1017.7,
AFA,09,01,2024,1,1630,150,10,,6000,02,CLOUD UNCHANGED,7,2625,7359,,,,, 26.2, 12.4,946.1,1014.1,1017.9,
AFA,09,01,2024,1,1700,140,09,,6000,01,CLOUD DECREASING,5,1625,5359,,,,, 25.8, 13.9,946.3,1014.3,1018.1,
AFA,09,01,2024,4,1730,140,07,,5000,05,HAZE,5,1625,5359,,,,, 25.0, 15.1,946.5,1014.8,1018.3, 000.0
AFA,09,01,2024,1,1800,130,08,,5000,05,HAZE,5,1625,5359,,,,, 24.2, 16.7,946.8,1015.1,1018.6,
AFA,09,01,2024,1,1830,130,04,,4500,05,HAZE,6,1625,5359,3075,,,, 23.5, 16.8,947.1,1015.6,1018.9,
AFA,09,01,2024,1,1900,130,05,,4500,05,HAZE,6,1625,5359,3075,,,, 22.8, 17.2,947.5,1016.3,1019.4,
AFA,09,01,2024,1,1930,120,04,,5000,05,HAZE,6,1625,5359,3075,,,, 22.5, 17.4,947.9,1016.7,1019.7,
AFA,09,01,2024,1,2000,130,04,,6000,02,CLOUD UNCHANGED,6,2625,5359,3075,,,, 22.5, 17.9,947.9,1016.7,1019.7,
AFA,09,01,2024,4,2030,110,04,,6000,02,CLOUD UNCHANGED,6,2625,5359,3075,,,, 22.3, 17.9,948.2,1017.1,1020.1, 000.0
AFA,09,01,2024,1,2100,120,03,,6000,01,CLOUD DECREASING,5,1625,5359,,,,, 22.0, 18.0,948.2,1017.1,1020.1,
AFA,09,01,2024,1,2130,100,04,,6000,02,CLOUD UNCHANGED,5,2625,5359,,,,, 21.7, 18.2,948.3,1017.3,1020.2,
AFA,09,01,2024,1,2200,100,03,,6000,02,CLOUD UNCHANGED,5,5359,,,,,, 21.6, 18.2,948.3,1017.3,1020.2,
AFA,09,01,2024,1,2230,999,02,,6000,02,CLOUD UNCHANGED,5,5359,,,,,, 21.1, 18.0,948.2,1017.3,1020.1,
AFA,09,01,2024,2,2300,130,03,,5000,10,MIST,5,5359,,,,,, 21.0, 18.2,947.9,1017.1,1019.8,
AFA,09,01,2024,4,2330,110,03,,5000,10,MIST,5,5359,,,,,, 21.0, 18.1,947.7,1016.8,1019.5, 000.0
AFA,10,01,2024,1,0000,110,03,,5000,10,MIST,5,5359,,,,,, 20.8, 18.0,947.7,1016.7,1019.4,
AFA,10,01,2024,1,0100,130,03,,5000,10,MIST,5,5359,,,,,, 20.5, 17.8,947.5,1016.5,1019.2,
AFA,10,01,2024,1,0200,120,04,,5000,10,MIST,5,5359,,,,,, 20.4, 17.9,946.8,1016.0,1018.6,
AFA,10,01,2024,4,0230,090,03,,5000,10,MIST,5,5359,,,,,, 20.2, 18.1,946.6,1015.8,1018.4, 000.0
AFA,10,01,2024,1,0300,100,03,,5000,10,MIST,5,5359,,,,,, 19.6, 18.0,946.1,1015.5,1017.8,
AFA,10,01,2024,1,0400,999,02,,4000,10,MIST,6,1625,6359,,,,, 19.0, 18.0,945.6,1015.1,1017.3,
AFA,10,01,2024,2,0500,999,02,,3000,10,MIST,6,2625,5359,,,,, 18.7, 18.1,945.6,1015.2,1017.4,
AFA,10,01,2024,4,0530,999,01,,2500,10,MIST,6,2625,6359,,,,, 19.0, 18.2,946.1,1015.6,1017.8, 000.0
AFA,10,01,2024,1,0600,999,01,,2000,10,MIST,6,2625,6359,,,,, 18.7, 18.0,946.3,1015.9,1018.1,
AFA,10,01,2024,1,0630,999,01,,1500,10,MIST,6,2625,6359,,,,, 18.9, 18.3,946.8,1016.5,1018.7,
AFA,10,01,2024,1,0700,999,02,,1200,10,MIST,6,2710,6359,,,,, 18.8, 18.3,947.1,1016.7,1018.9,
AFA,10,01,2024,1,0730,150,03,,1200,10,MIST,6,3710,6359,,,,, 19.8, 19.3,947.4,1016.8,1019.2,
AFA,10,01,2024,1,0800,140,04,,1200,10,MIST,6,2710,6359,,,,, 20.7, 19.5,947.8,1017.0,1019.6,
AFA,10,01,2024,4,0830,140,04,,1500,10,MIST,6,4710,5359,,,,, 21.2, 19.5,948.2,1017.3,1020.1, 000.0
AFA,10,01,2024,1,0900,150,06,,1700,10,MIST,6,4710,5359,,,,, 21.8, 19.0,948.3,1017.3,1020.3,
AFA,10,01,2024,3,0930,160,06,,2000,10,MIST,6,2710,5359,3075,,,, 21.9, 18.9,948.4,1017.8,1020.3,
AFA,10,01,2024,1,1000,160,05,,2000,10,MIST,6,5359,3075,,,,, 22.4, 18.6,948.5,1017.3,1020.4,
AFA,10,01,2024,1,1030,160,05,,2000,05,HAZE,7,2620,7359,,,,, 23.8, 17.8,948.4,1016.9,1020.3,
